ctrial,cFE,cbeta,cm,cn,cchain_size,cname
93,1424.66327945182,0.144764827301084,10,1000,6000,naiveBIC(10)
94,152.843583954367,0.217147240951626,-1,100,6000,AFE
94,152.699625151122,0.217147240951626,0,100,6000,WBIC
94,152.700092931604,0.217147240951626,1,100,6000,naiveBIC(1)
94,152.491832867578,0.217147240951626,10,100,6000,naiveBIC(10)
94,378.174174737248,0.181111487498706,-1,250,6000,AFE
94,378.370664185398,0.181111487498706,0,250,6000,WBIC
94,377.644825247064,0.181111487498706,1,250,6000,naiveBIC(1)
94,377.736491528029,0.181111487498706,10,250,6000,naiveBIC(10)
94,1424.73573272281,0.144764827301084,-1,1000,6000,AFE
94,1424.78703995641,0.144764827301084,0,1000,6000,WBIC
94,1424.84715331895,0.144764827301084,1,1000,6000,naiveBIC(1)
94,1424.73528419924,0.144764827301084,10,1000,6000,naiveBIC(10)
95,152.843525239002,0.217147240951626,-1,100,6000,AFE
95,152.621476489716,0.217147240951626,0,100,6000,WBIC
95,152.32161351284,0.217147240951626,1,100,6000,naiveBIC(1)
95,152.467234706913,0.217147240951626,10,100,6000,naiveBIC(10)
95,378.174149290086,0.181111487498706,-1,250,6000,AFE
95,378.367582994771,0.181111487498706,0,250,6000,WBIC
95,378.190217314005,0.181111487498706,1,250,6000,naiveBIC(1)
95,377.80571574278,0.181111487498706,10,250,6000,naiveBIC(10)
95,1424.73573351053,0.144764827301084,-1,1000,6000,AFE
