ctrial,cFE,cbeta,cm,cn,cchain_size,cname
20,76.56755211469,0.255622218635331,0,50,6000,WBIC
11,77.6625754787629,0.255622218635331,-1,50,10000,AFE
12,77.6652905341791,0.255622218635331,-1,50,10000,AFE
13,77.6624463866611,0.255622218635331,-1,50,10000,AFE
14,77.6624908935667,0.255622218635331,-1,50,10000,AFE
15,77.6623809589036,0.255622218635331,-1,50,10000,AFE
16,77.6745243710954,0.255622218635331,-1,50,10000,AFE
17,77.6619736924872,0.255622218635331,-1,50,10000,AFE
18,77.6624363946016,0.255622218635331,-1,50,10000,AFE
19,77.6624066846131,0.255622218635331,-1,50,10000,AFE
20,77.6623115711171,0.255622218635331,-1,50,10000,AFE
11,76.5171170533883,0.255622218635331,0,50,10000,WBIC
12,76.6384501004099,0.255622218635331,0,50,10000,WBIC
13,76.5707656959228,0.255622218635331,0,50,10000,WBIC
14,76.6704084055381,0.255622218635331,0,50,10000,WBIC
15,76.5896443822971,0.255622218635331,0,50,10000,WBIC
16,76.5980967392051,0.255622218635331,0,50,10000,WBIC
17,76.5621751622143,0.255622218635331,0,50,10000,WBIC
18,76.637780239966,0.255622218635331,0,50,10000,WBIC
19,76.6837229945612,0.255622218635331,0,50,10000,WBIC
20,76.5670563478033,0.255622218635331,0,50,10000,WBIC
11,225.272487312992,0.217147240951626,-1,100,2000,AFE
12,153.062453675273,0.217147240951626,-1,100,2000,AFE
13,153.062554911359,0.217147240951626,-1,100,2000,AFE
14,161.030830829829,0.217147240951626,-1,100,2000,AFE
15,153.062462898375,0.217147240951626,-1,100,2000,AFE
16,232.388189398041,0.217147240951626,-1,100,2000,AFE
17,153.062527668125,0.217147240951626,-1,100,2000,AFE
18,153.062515885048,0.217147240951626,-1,100,2000,AFE
19,153.062547198214,0.217147240951626,-1,100,2000,AFE
20,153.062438643234,0.217147240951626,-1,100,2000,AFE
11,152.137254910647,0.217147240951626,0,100,2000,WBIC
12,152.282855098368,0.217147240951626,0,100,2000,WBIC
13,152.085904661759,0.217147240951626,0,100,2000,WBIC
14,151.996535411756,0.217147240951626,0,100,2000,WBIC
15,152.108428103095,0.217147240951626,0,100,2000,WBIC
16,152.147554617942,0.217147240951626,0,100,2000,WBIC
17,152.30543720632,0.217147240951626,0,100,2000,WBIC
18,152.18627411575,0.217147240951626,0,100,2000,WBIC
19,152.158864452923,0.217147240951626,0,100,2000,WBIC
20,152.052365570617,0.217147240951626,0,100,2000,WBIC
11,153.062559661714,0.217147240951626,-1,100,4000,AFE
12,191.746471565764,0.217147240951626,-1,100,4000,AFE
13,161.717935615693,0.217147240951626,-1,100,4000,AFE
14,153.062508491258,0.217147240951626,-1,100,4000,AFE
15,153.062527234259,0.217147240951626,-1,100,4000,AFE
16,153.062456765112,0.217147240951626,-1,100,4000,AFE
17,153.06247645857,0.217147240951626,-1,100,4000,AFE
18,153.062535259909,0.217147240951626,-1,100,4000,AFE
19,153.062488421115,0.217147240951626,-1,100,4000,AFE
20,191.706106567705,0.217147240951626,-1,100,4000,AFE
10,152.017098680163,0.217147240951626,0,100,4000,WBIC
11,152.106101070813,0.217147240951626,0,100,4000,WBIC
12,152.051211055458,0.217147240951626,0,100,4000,WBIC
13,152.201746161661,0.217147240951626,0,100,4000,WBIC
14,152.187843938593,0.217147240951626,0,100,4000,WBIC
15,152.089583845624,0.217147240951626,0,100,4000,WBIC
16,152.209684995663,0.217147240951626,0,100,4000,WBIC
17,152.142726086174,0.217147240951626,0,100,4000,WBIC
18,152.033192892686,0.217147240951626,0,100,4000,WBIC
19,152.216523608874,0.217147240951626,0,100,4000,WBIC
20,152.144334614052,0.217147240951626,0,100,4000,WBIC
1,166.923676913258,0.217147240951626,-1,100,6000,AFE
2,165.394667285538,0.217147240951626,-1,100,6000,AFE
3,153.06240469052,0.217147240951626,-1,100,6000,AFE
4,153.06243658103,0.217147240951626,-1,100,6000,AFE
5,153.062315061287,0.217147240951626,-1,100,6000,AFE
6,153.062502215689,0.217147240951626,-1,100,6000,AFE
7,153.062491440481,0.217147240951626,-1,100,6000,AFE
8,153.062204002808,0.217147240951626,-1,100,6000,AFE
9,153.062466584235,0.217147240951626,-1,100,6000,AFE
10,153.062624310725,0.217147240951626,-1,100,6000,AFE
11,289.220030234644,0.217147240951626,-1,100,6000,AFE
12,153.062648255668,0.217147240951626,-1,100,6000,AFE
13,153.062476270169,0.217147240951626,-1,100,6000,AFE
14,153.062304141525,0.217147240951626,-1,100,6000,AFE
15,186.438186402666,0.217147240951626,-1,100,6000,AFE
16,153.062463702894,0.217147240951626,-1,100,6000,AFE
17,153.062462814125,0.217147240951626,-1,100,6000,AFE
18,153.062404069651,0.217147240951626,-1,100,6000,AFE
19,153.062439746607,0.217147240951626,-1,100,6000,AFE
20,153.062761829019,0.217147240951626,-1,100,6000,AFE
1,152.141757798004,0.217147240951626,0,100,6000,WBIC
2,152.217301535708,0.217147240951626,0,100,6000,WBIC
3,152.088039569311,0.217147240951626,0,100,6000,WBIC
4,152.11210515997,0.217147240951626,0,100,6000,WBIC
5,152.175996729589,0.217147240951626,0,100,6000,WBIC
6,152.179999089161,0.217147240951626,0,100,6000,WBIC
7,152.158217392537,0.217147240951626,0,100,6000,WBIC
8,152.048431868635,0.217147240951626,0,100,6000,WBIC
9,152.261805532853,0.217147240951626,0,100,6000,WBIC
10,152.115602914608,0.217147240951626,0,100,6000,WBIC
11,152.158933775988,0.217147240951626,0,100,6000,WBIC
12,152.100914726456,0.217147240951626,0,100,6000,WBIC
13,152.070925275645,0.217147240951626,0,100,6000,WBIC
14,152.154525889234,0.217147240951626,0,100,6000,WBIC
15,152.124318040548,0.217147240951626,0,100,6000,WBIC
16,152.198739966229,0.217147240951626,0,100,6000,WBIC
17,152.244829728672,0.217147240951626,0,100,6000,WBIC
18,152.092432092134,0.217147240951626,0,100,6000,WBIC
19,152.145770725764,0.217147240951626,0,100,6000,WBIC
20,152.186182182677,0.217147240951626,0,100,6000,WBIC
1,153.062360411955,0.217147240951626,-1,100,10000,AFE
2,153.062475925407,0.217147240951626,-1,100,10000,AFE
3,153.062621148283,0.217147240951626,-1,100,10000,AFE
4,153.062638016489,0.217147240951626,-1,100,10000,AFE
5,165.859329429547,0.217147240951626,-1,100,10000,AFE
6,153.062329861509,0.217147240951626,-1,100,10000,AFE
7,153.062489200284,0.217147240951626,-1,100,10000,AFE
8,153.062497890976,0.217147240951626,-1,100,10000,AFE
9,153.550746454383,0.217147240951626,-1,100,10000,AFE
10,153.062683786919,0.217147240951626,-1,100,10000,AFE
11,153.062157699022,0.217147240951626,-1,100,10000,AFE
12,153.062465593342,0.217147240951626,-1,100,10000,AFE
13,207.275972357923,0.217147240951626,-1,100,10000,AFE
14,153.062416871483,0.217147240951626,-1,100,10000,AFE
15,153.062222603711,0.217147240951626,-1,100,10000,AFE
16,153.062247020927,0.217147240951626,-1,100,10000,AFE
17,153.062498782164,0.217147240951626,-1,100,10000,AFE
18,153.062460051903,0.217147240951626,-1,100,10000,AFE
19,153.062467864121,0.217147240951626,-1,100,10000,AFE
20,153.062425380034,0.217147240951626,-1,100,10000,AFE
1,152.10184289667,0.217147240951626,0,100,10000,WBIC
2,152.207589798511,0.217147240951626,0,100,10000,WBIC
3,152.158456694398,0.217147240951626,0,100,10000,WBIC
4,152.173225364829,0.217147240951626,0,100,10000,WBIC
5,152.09083873834,0.217147240951626,0,100,10000,WBIC
6,152.152486085471,0.217147240951626,0,100,10000,WBIC
7,152.272564301121,0.217147240951626,0,100,10000,WBIC
