dsid,n,p0,p1,w0,fisher_mat
regular,50,0.14237496067905317,0.3494631207909664,0.2774814395951588,"[27.58585197 -0.43982743 -0.49009192 -0.43982743 90.15542298  2.14867132
 -0.49009192  2.14867132  2.46639239]"
regular,50,0.15010317394272657,0.3559046668099569,0.24151752311157004,"[ 2.06743030e+01 -6.40988931e-01 -1.08584608e-01 -6.40988931e-01
  1.79156500e+02  1.93233808e-01 -1.08584608e-01  1.93233808e-01
  3.41739369e+00]"
regular,50,0.34424236339774317,0.1622833172458579,0.7304758162075305,"[ 7.66760674 -0.13779124 -0.24046419 -0.13779124  0.85034561  0.01757288
 -0.24046419  0.01757288  0.16946606]"
regular,50,0.15604155894516517,0.3583978916390368,0.22039286364467447,"[ 10.11187857  -0.99695484   1.69927634  -0.99695484 263.14100671
  -1.45130546   1.69927634  -1.45130546   3.88101715]"
regular,50,0.15922701338934875,0.3477437967877496,0.30312312653343493,"[ 1.69702737e+01 -1.04881091e+00  8.03962317e-02 -1.04881091e+00
  8.43987871e+01  1.11399314e+00  8.03962317e-02  1.11399314e+00
  2.33632344e+00]"
regular,50,0.3616934535766141,0.14526290256940647,0.6585812250962979,"[ 8.64984285 -0.02667284  0.02879427 -0.02667284  2.57516041 -0.17543174
  0.02879427 -0.17543174  0.2490229 ]"
regular,50,0.14786412286388756,0.3289986095317549,0.2870718353435414,"[ 25.68726848  -2.23492237  -0.91124536  -2.23492237 107.61543149
  -0.25917958  -0.91124536  -0.25917958   2.33675649]"
regular,50,0.14810262349265535,0.35589508252897084,0.16504488511287707,"[ 13.96611085  -0.84900863   2.7565704   -0.84900863 406.95291555
  -4.09249039   2.7565704   -4.09249039   8.21357097]"
regular,50,0.34475005239610024,0.13467477546985365,0.639414720739868,"[ 7.28865237 -0.02843856 -0.09817451 -0.02843856  4.22283142 -0.06309872
 -0.09817451 -0.06309872  0.32234657]"
regular,50,0.3309796145933412,0.15971792458448236,0.7782363668642027,"[ 8.12689225 -0.12350887  0.06160356 -0.12350887  0.4956193  -0.01567145
  0.06160356 -0.01567145  0.14502047]"
regular,50,0.14936902349554548,0.345647430506821,0.2896265125259315,"[ 23.44409901  -0.68931525  -1.15913848  -0.68931525 104.21344878
   2.24145597  -1.15913848   2.24145597   2.47424267]"
regular,50,0.16768830570567936,0.35758481193747044,0.20213542997266784,"[ 1.50682533e+01 -2.42514398e+00 -2.29017126e-01 -2.42514398e+00
  2.56889065e+02  3.02056363e+00 -2.29017126e-01  3.02056363e+00
  4.94642129e+00]"
regular,50,0.35784680287977255,0.1688358415387951,0.7214616416621612,"[ 8.30664988 -0.10507406  0.03567697 -0.10507406  1.36252831  0.03204343
  0.03567697  0.03204343  0.17082727]"
regular,50,0.16161942388021336,0.35710214701212484,0.2532302917568878,"[ 20.24055796  -1.31374295   0.42711851  -1.31374295 153.02922744
   0.28898151   0.42711851   0.28898151   2.56302836]"
regular,50,0.35567977090596486,0.16105824197385316,0.739598331263531,"[ 8.09415407e+00 -3.48550050e-02 -1.20154367e-01 -3.48550050e-02
  6.03094919e-01 -3.34473736e-03 -1.20154367e-01 -3.34473736e-03
  1.84427038e-01]"
regular,50,0.3540196850437153,0.14554315032290072,0.8185902068337703,"[ 7.46711983 -0.01491562 -0.02495317 -0.01491562  0.28876467  0.0336968
 -0.02495317  0.0336968   0.08966813]"
regular,50,0.1368848721016642,0.3539757657484514,0.10307095508509612,"[ 9.28278919e+00 -6.10024720e-01 -2.59018394e+00 -6.10024720e-01
  2.13039880e+03  2.12140707e+01 -2.59018394e+00  2.12140707e+01
  1.90575795e+01]"
